8.32	0.00240921	-0.00211181
8.33	0.00238827	-0.00209367
8.34	0.00236752	-0.00207567
8.35	0.00234694	-0.00205784
8.36	0.00232654	-0.00204015
8.37	0.00230631	-0.00202261
8.38	0.00228626	-0.00200522
8.39	0.00226638	-0.00198798
8.4	0.00224667	-0.00197088
8.41	0.00222713	-0.00195393
8.42	0.00220776	-0.00193713
8.43	0.00218855	-0.00192046
8.44	0.00216951	-0.00190394
8.45	0.00215064	-0.00188755
8.46	0.00213193	-0.00187131
8.47	0.00211337	-0.0018552
8.48	0.00209498	-0.00183923
8.49	0.00207675	-0.0018234
8.5	0.00205867	-0.0018077
8.51	0.00204075	-0.00179213
8.52	0.00202298	-0.00177669
8.53	0.00200537	-0.00176139
8.54	0.00198791	-0.00174622
8.55	0.00197059	-0.00173117
8.56	0.00195343	-0.00171625
8.57	0.00193642	-0.00170146
8.58	0.00191955	-0.0016868
8.59	0.00190283	-0.00167226
8.6	0.00188625	-0.00165784
8.61	0.00186981	-0.00164355
8.62	0.00185352	-0.00162937
8.63	0.00183737	-0.00161532
8.64	0.00182135	-0.00160139
8.65	0.00180548	-0.00158757
8.66	0.00178974	-0.00157388
8.67	0.00177413	-0.0015603
8.68	0.00175867	-0.00154683
8.69	0.00174333	-0.00153348
8.7	0.00172813	-0.00152025
8.71	0.00171306	-0.00150712
8.72	0.00169812	-0.00149411
